date,incident_id,governorate,district,area,target,main_category,sub_category,min_air_raids,max_air_raids,civilian_casualties,fatalities,woman_fatalities,child_fatalities,injured,woman_injured,child_injured,confirmed_time,time_of_day
2015-02-05,888,Aden,al-mansourah,Al-Sha'ab ,Pro-Houthi forces ,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-02-05,889,Aden,nan,-,Jahis farm,economic_infrastructure,farms,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-02-05,890,Hajja,harad,"Al-Madahishah, Mita'an, Al-Maghafilah",Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-02-05,891,Hudaydah,al-durayhimi,-,Al-Hudaydah Airport,infrastructure,transport,1,5.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-02-05,892,Hudaydah,kamaran,KaMarran Island,Unknown,unknown,unknown,1,1.0,0,0,0,0,0,0,0.0,18,night
2015-02-05,893,Lahj,tuban,Sabir ,Al-Yemeni building,economic_infrastructure,private business,1,1.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-02-05,894,Marib,harib,"The Shaqir junction, Sha'ab Al-Sawda'a, Al-Qala'ah",Pro-Houthi forces ,military_security_target,forces,1,5.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-02-05,895,Marib,sirwah,Al-Zor,Pro-Houthi forces ,military_security_target,moving target (weapons/fighters),1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2015-02-05,896,Saada,al-safra'a,Al Amar,Military Site,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-02-05,897,Saada,al-dhaher,Unknown,Food truck,economic_infrastructure,food (storage/transportation),1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-02-05,898,Shabwa,ain,Shaqir suburb,Pro-Houthi forces ,military_security_target,forces,1,1.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-03-05,899,Sanaa,nan,-,House ( belongs to the pro-Houthi leader Yusif Al-Madani ),political_tribal,figure,1,1.0,0,0,0,0,0,0,0.0,Unknown,night
2015-03-05,900,Abyan,lawdar,Akad,Pro-Houthi forces ,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-03-05,901,Abyan,nan,Ma'ain,Pro-Houthi forces ,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-03-05,902,Aden,al-mualla,-,Aden port,infrastructure,transport,1,2.0,0,0,0,0,0,0,0.0,4,morning
2015-03-05,903,Aden,nan,Aden-Abyan road ( Al-Alam checkpoint ),Pro-Houthi forces ,military_security_target,checkpoints,1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-03-05,904,Aden,khor maksar,-,Aden Airport,infrastructure,transport,1,2.0,0,0,0,0,0,0,0.0,10,afternoon
2015-03-05,905,Aden,khor maksar,Al-Omal island,Pro-Houthi forces,military_security_target,forces,1,4.0,0,0,0,0,0,0,0.0,Unknown,night
2015-03-05,906,Aden,khor maksar,Al-Araeesh,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2015-03-05,907,Aden,crater,Unknown,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2015-03-05,908,Aden,khor maksar,Al-Araeesh,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-03-05,909,Aden,khor maksar,-,Aden Airport,infrastructure,transport,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-03-05,910,Hudaydah,al-durayhimi,-,Al-Hudaydah Airport,infrastructure,transport,1,1.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-03-05,911,Hudaydah,al-durayhimi,-,Military Airport,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-03-05,912,Hudaydah,al-durayhimi,-,Coastal Defence Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-03-05,913,Lahj,tuban,Sabir ,Ajyal factory,economic_infrastructure,private factory,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2015-03-05,914,Saada,al-dhaher,-,Pro-Houthi forces ,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-03-05,915,Saada,haydan,Marran,Pro-Houthi forces ,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-03-05,916,Saada,sa'ada,-,The Republican guard camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-03-05,917,Saada,sihar,Al-Abla'a,Sabafon Network,infrastructure,communication,1,1.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-04-05,918,Sanaa,bani al-harith,Al-Rahabah,Sana'a International Airport,infrastructure,gov. compounds,1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-04-05,919,Sanaa,bani hushaysh,Sarif,Al-Khorafi Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-04-05,920,Sanaa,arhab,-,Al-Sama'a Military Camp,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-04-05,921,Aden,dar sa'ad,Al-Safinah junction,United hotel,economic_infrastructure,private business,1,4.0,0,0,0,0,0,0,0.0,24,night
2015-04-05,922,Aden,dar sa'ad,Al-Safinah junction,Building,unknown,unknown,1,4.0,0,0,0,0,0,0,0.0,24,night
2015-04-05,923,Aden,dar sa'ad,-,Al-Fayrooz health center,medical_facility,medical centres,1,2.0,0,0,0,0,0,0,0.0,24,night
2015-04-05,924,Aden,al-mualla,-,Pro-Houthi forces sites,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,24,night
2015-04-05,925,Ibb,al-saddah,Al-Misqah village,House ( belonging to a Military commander Yahya Al-Shami ),political_tribal,figure,1,2.0,5,5,0,0,0,0,0.0,7,morning
2015-04-05,926,Ibb,al-nadirah,-,Several areas,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,7,morning
2015-04-05,927,Hudaydah,al-durayhimi,-,Al-Hudaydah Airport,infrastructure,transport,1,2.0,0,0,0,0,0,0,0.0,6,morning
2015-04-05,928,Lahj,tuban,Sabir,the 5th Brigade ,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-04-05,929,Marib,sirwah,Al-Zor,Pro-Houthi forces,military_security_target,forces,1,5.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-04-05,930,Marib,marib,-,Military Sites,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-04-05,931,Saada,sihar,Al-Abla'a,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-04-05,932,Saada,sa'ada,Al-Qofl,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-05-05,933,Bayda,mukayras,Naqil Tharah road ,Roads,infrastructure,transport,1,3.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-05-05,934,Aden,al-tawahi,Electricity and fish junction,Pro-Houthi forces ,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,16,afternoon
2015-05-05,935,Lahj,al-hawta,-,Pro-Houthi sites,military_security_target,forces,1,3.0,0,0,0,0,0,0,0.0,15,afternoon
2015-05-05,936,Marib,nan,Several areas,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-05-05,937,Saada,sihar,Al-Dhabyan village,Al-Habbi House,civilian,residential area,1,2.0,0,0,0,0,0,0,0.0,2,morning
2015-05-05,938,Saada,al-dhaher,Al-Malaheet,Pro-Houthi forces ,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-05-05,939,Saada,baqim,-,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-05-05,940,Saada,razih,Al-Omrah vallige,Pro-Houthi forces ,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-05-05,941,Saada,ghamir,Bani Ma'ain,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-05-05,942,Saada,sa'ada,The City,Mohammed Al-Hibbi House,civilian,residential area,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-05-05,943,Saada,sa'ada,-,22 May police station,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2015-05-05,944,Saada,sa'ada,-,Al-Tawheed school,educational_facility,school,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2015-05-05,945,Saada,sa'ada,-,The cultural center,economic_infrastructure,private business,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2015-05-05,946,Saada,sihar,Al-Talh,Commercial stores,economic_infrastructure,private business,1,10.0,31,28,7,17,3,0,0.0,Unknown,night
2015-05-05,947,Saada,baqim,-,Several areas,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2015-05-05,948,Saada,haydan,Al-Qamah area,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2015-06-05,949,Bayda,mukayras,Naqil Tharah road ,Pro-Houthi forces ,infrastructure,transport,1,3.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-06-05,950,Abyan,zinjibar,-,15th infantry Brigade,military_security_target,military site,1,3.0,0,0,0,0,0,0,0.0,12,afternoon
2015-06-05,951,Aden,dar sa'ad,-,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-06-05,952,Aden,al-mualla,-,Pro-Houthi forces ,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2015-06-05,953,Aden,al-tawahi,-,Pro-Houthi forces ,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2015-06-05,954,Bayda,rada'a,Rada'a city,A-Qamra'a Military Site,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-06-05,955,Bayda,al-qurayshiyah,Qayfah,Professional Institute,educational_facility,institute,1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-06-05,956,Bayda,al-arsh,Milah ,Al-Arami hill,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-06-05,957,Dhamar,dhamar city,Dhamar Al-Qarn,Military police camp,military_security_target,military site,1,5.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-06-05,958,Dhamar,dhamar city,Dhamar Al-Qarn,Police academy,military_security_target,military site,1,5.0,29,11,0,0,18,0,0.0,Unknown,morning
2015-06-05,959,Lahj,tuban,-,Al-Anad Airbase,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-06-05,960,Saada,sa'ada,-,House ( belongs to pro-Houthi leader Abdullah Al-Ebi ),political_tribal,figure,1,2.0,31,28,7,17,3,0,0.0,Unknown,morning
2015-06-05,961,Saada,majz,Dhahyan,Residential Area,civilian,residential area,1,2.0,15,15,3,4,0,0,0.0,Unknown,unknown
2015-06-05,962,Saada,ghamir,Al-Masna'ah,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-07-05,963,Sanaa,al-thawrah,Al-Jiraf neighborhood,houses,civilian,residential area,1,2.0,10,5,0,0,5,0,0.0,1,morning
2015-07-05,964,Sanaa,bani matar,Faj Attan ,Missiles Brigade Camp,military_security_target,military site,1,4.0,0,0,0,0,0,0,0.0,1,morning
2015-07-05,965,Hajja,midi,Midi city,Pro-Houthi forces ,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,1,morning
2015-07-05,966,Hudaydah,al-durayhimi,Al-Jabbanah,Al-Hudaydah Airport,infrastructure,transport,1,5.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-07-05,967,Hudaydah,al-durayhimi,Al-Jabbanah,Military Airport,military_security_target,military site,1,5.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-07-05,968,Marib,sirwah,"Al-Zor, Al-Dashoosh, Al-Dahlah",Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-07-05,969,Saada,sa'ada,Old city,Pro-Houthi forces ,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,2,morning
2015-07-05,970,Saada,ghamir,Al-Masna'ah ,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-07-05,971,Saada,majz,Dhahyan,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-07-05,972,Saada,sa'ada,Old city,Houses,civilian,residential area,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-07-05,973,Saada,sa'ada,Old city,Landmines factory,military_security_target,other-military,1,2.0,0,0,0,0,0,0,0.0,20,night
2015-07-05,974,Saada,sa'ada,Bani Moa'adh,Two Military centers,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,20,night
2015-07-05,975,Saada,sa'ada,-,The rescue poilce branch building,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-07-05,976,Saada,sa'ada,-,Traffic police building,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-07-05,977,Saada,sa'ada,-,The curt,infrastructure,gov. compounds,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-07-05,978,Saada,sa'ada,-,Central Organization for Control and Accounting,infrastructure,gov. compounds,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-07-05,979,Saada,sa'ada,-,The finance office,infrastructure,gov. compounds,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-07-05,980,Saada,sa'ada,-,The governmental comound,infrastructure,gov. compounds,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-07-05,981,Saada,al-dhaher,Al-Malaheet,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-07-05,982,Saada,razih,Al Ali,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-07-05,983,Saada,monabbih,-,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-07-05,984,Saada,kitaf wa al-boqe'e,-,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-07-05,985,Saada,baqim,-,Pro-Houthi forces ,military_security_target,forces,1,10.0,0,0,0,0,0,0,0.0,Unknown,night
2015-07-05,986,Saada,razih,Borkan,Pro-Houthi forces ,military_security_target,forces,1,4.0,0,0,0,0,0,0,0.0,Unknown,night
2015-07-05,987,Saada,sa'ada,-,Pro-Houthi forces ,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2015-07-05,988,Saada,nan,-,Al-Husain Military Camp,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,24,night
2015-07-05,989,Saada,nan,-,Houthis political office Saleh Al-Samad,political_tribal,figure,1,1.0,0,0,0,0,0,0,0.0,24,night
2015-07-05,990,Saada,sa'ada,Al-Methalath,telecommunication compound,infrastructure,communication,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2015-08-05,991,Abyan,zinjibar,-,Pro-Houthi forces ,military_security_target,forces,1,4.0,0,0,0,0,0,0,0.0,23,night
2015-08-05,992,Amran,qaflah odhr,-,Governmental Compound,infrastructure,gov. compounds,1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-08-05,993,Amran,qaflah odhr,-,Al-A'adhab hospital,medical_facility,hospital,1,1.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-08-05,994,Amran,qaflah odhr,-,Mosque,civilian,mosque,1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-08-05,995,Hajja,bakil al-mir,Samnah,House ( belongs to Mohammed Saleh Faknah ),civilian,residential area,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-08-05,996,Hajja,harad,Al-Shia'ab,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-08-05,997,Hudaydah,al-salif,Ras Esa,82nd Infantry Brigade,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-08-05,998,Saada,haydan,Marran,House (belong to a Houthi leader),political_tribal,figure,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-08-05,999,Saada,haydan,Marran,School,educational_facility,school,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-08-05,1000,Saada,haydan,Marran,Houthis leader's grave,political_tribal,figure,1,2.0,0,0,0,0,0,0,0.0,10,morning
2015-08-05,1001,Saada,sa'ada,-,Mines lab,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-08-05,1002,Saada,sa'ada,Al-Tais mountain,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2015-08-05,1003,Saada,saqain,-,Pro-Houthi HQ,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,2,morning
2015-08-05,1004,Saada,razih,-,Unknown,unknown,unknown,1,9.0,0,0,0,0,0,0,0.0,19,night
2015-08-05,1005,Saada,sihar,Al-Rabea Village,Al-Jabrah house,civilian,residential area,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-08-05,1006,Saada,nan,-,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-08-05,1007,Saada,majz,Dhahyan ,House ( belong to a Houthi leader Abo Ali Al-Hakim ),political_tribal,figure,1,2.0,0,0,0,0,0,0,0.0,23,night
2015-08-05,1008,Shabwa,ataq,Ataq city,Pro-Houthi forces ,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,2,morning
2015-09-05,1009,Sanaa,bani al-harith,Al-Rahabah,Al-Daylami Airbase,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-09-05,1010,Sanaa,bani al-harith,Al-Rahabah,Sana'a International Airport,infrastructure,transport,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-09-05,1011,Aden,al-mualla,-,Pro-Houthi forces ,military_security_target,moving target (weapons/fighters),1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2015-09-05,1012,Amran,huth,-,Governmental Compound,infrastructure,gov. compounds,1,2.0,5,0,0,0,5,0,0.0,14,afternoon
2015-09-05,1013,Amran,nan,-,Sawdah Adan Military Site,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,14,afternoon
2015-09-05,1014,Amran,raydah,Ghawlah Ajeeb,Pro-Houthi forces ,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-09-05,1015,Amran,harf sufyan,Unknown,Pro-Houthi forces ,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-09-05,1016,Amran,bani suraim,Unknown,Pro-Houthi forces ,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-09-05,1017,Amran,jabal iyal bin yazid,Unknown,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-09-05,1018,Dhamar,dhamar city,"Al-Mejahashah, Rukaf, Bani Sa’ad mountains",Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-09-05,1019,Dhamar,jabal al-sharq,Ans Mikhlaf Bani Saad,Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2015-09-05,1020,Hajja,midi,-,Post office ,infrastructure,communication,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-09-05,1021,Hajja,midi,Al-Khadra'a,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,1,morning
2015-09-05,1022,Hajja,harad,Al-Shia'ab,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,1,morning
2015-09-05,1023,Ibb,al-saddah,Sawadah village,House ( belongs to pro-Houthi leader Abdulqadir Al-Shami ),political_tribal,figure,1,4.0,0,0,0,0,0,0,0.0,6,morning
2015-09-05,1024,Lahj,tuban,-,Al-Anad Airbase,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2015-09-05,1025,Saada,sa'ada,The main road,Unknown,infrastructure,transport,1,2.0,10,5,0,0,5,0,0.0,Unknown,unknown
2015-09-05,1026,Saada,sihar,Al Humaidan,Unknown,unknown,unknown,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-09-05,1027,Saada,majz,Dhahyan,Unknown,unknown,unknown,1,7.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-09-05,1028,Saada,saqain,Al-Majazain ,Al-Majazain market,civilian,market place,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-09-05,1029,Saada,haydan,Marran,Unknown,unknown,unknown,1,16.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-09-05,1030,Saada,sa'ada,The City,Al-Imam Al-Hadi mosque,civilian,mosque,1,2.0,10,0,4,0,10,0,0.0,Unknown,unknown
2015-09-05,1031,Saada,sa'ada,The City,Market (located near Al-Imam Al-Mahdi mosque),civilian,market place,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-09-05,1032,Saada,nan,-,House ( belongs to Hosain Ebrahim Maraq ),civilian,residential area,1,2.0,0,0,0,0,0,0,0.0,Unknown,unknown
2015-09-05,1033,Saada,sa'ada,Bani Moa'adh,Two houses ,civilian,residential area,1,2.0,0,0,0,0,0,0,0.0,1,morning
2015-09-05,1034,Saada,nan,-,House ( belongs to pro-Houthi leader Hameed Al-Samad ),political_tribal,figure,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-09-05,1035,Saada,sihar,-,House ( belongs to the houthis spokesperson Mohammed Abdulsalam ) ,political_tribal,figure,1,2.0,0,0,0,0,0,0,0.0,1,morning
2015-09-05,1036,Saada,al-safra'a,Modhab,House ( belongs to Pro-Houthi leader Ahmad Saleh Hindi ),political_tribal,figure,1,2.0,0,0,0,0,0,0,0.0,1,morning
2015-09-05,1037,Saada,sihar,Al-Talh,House ( belongs to pro-Houthi forces Saleh Al-Mashat ),political_tribal,figure,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-09-05,1038,Saada,sihar,Bani Mua'dh,The Religious Indowments Ministry,infrastructure,gov. compounds,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2015-09-05,1039,Shabwa,ataq,-,Al-Jalfouz checkpoint,military_security_target,checkpoints,1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-09-05,1040,Shabwa,ataq,-,Ataq central hospital project,medical_facility,hospital,1,2.0,5,5,0,0,0,0,0.0,Unknown,afternoon
2015-09-05,1041,Shabwa,ataq,-,Oil and Minerals Collage,educational_facility,university,1,2.0,0,0,0,0,0,0,0.0,Unknown,afternoon
2015-10-05,1042,Sanaa,bani al-harith,Al-Rahabah,Sana'a International Airport,infrastructure,transport,1,2.0,0,0,0,0,0,0,0.0,21,night
2015-10-05,1043,Sanaa,al-thawrah,Al-Nahdhah neighborhood,Houses,civilian,residential area,1,2.0,0,0,0,0,0,0,0.0,1,morning
2015-10-05,1044,Sanaa,al-wahdah,Haddah,The resident of former President Ali Salih,political_tribal,figure,1,2.0,5,0,0,0,5,0,0.0,4,morning
2015-10-05,1045,Sanaa,al-wahdah,Haddah,The resident of former President Ali Salih,political_tribal,figure,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-10-05,1046,Sanaa,sanhan,Bait Al-Ahmar village,The resident of former President Ali Salih,political_tribal,figure,1,2.0,0,0,0,0,0,0,0.0,20,night
2015-10-05,1047,Sanaa,sanhan,"Al-Najd Al-Ahmar, Al-Haid Al-Akhdhar",Weapons stores,military_security_target,weapon storage,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2015-10-05,1048,Abyan,zinjibar,-,15th infantry Brigade,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-10-05,1049,Aden,crater,Hadeed mountain,Pro-Houthi forces ,military_security_target,forces,1,12.0,0,0,0,0,0,0,0.0,1,morning
2015-10-05,1050,Aden,al-tawahi,-,Presidential Palace,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-10-05,1051,Aden,al-tawahi,Ras Marbit,Navy weapons stores,military_security_target,weapon storage,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-10-05,1052,Aden,al-tawahi,-,The resident of former governor of Aden,political_tribal,figure,1,2.0,0,0,0,0,0,0,0.0,1,morning
2015-10-05,1053,Aden,khor maksar,"Al-Omal Island, Al-A'areesh ",Pro-Houthi forces,military_security_target,forces,1,2.0,0,0,0,0,0,0,0.0,Unknown,morning
2015-10-05,1054,Bayda,al-zahir,-,Haid Al-Dharwah Military Site,military_security_target,military site,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
2015-10-05,1055,Bayda,al-zahir,-,School,educational_facility,school,1,1.0,8,2,0,0,6,2,0.0,Unknown,unknown
2015-10-05,1056,Dhamar,jabal al-sharq,"Al-Mishhajah, Rakf mountain",Unknown,cultural_heritage,historical buildings/towns,1,2.0,0,0,0,0,0,0,0.0,Unknown,night
