Incident ID,Date,Governorate,District,Area,Target,Main category,Sub-category,Min Air Raids,Max Air Raids,Civilian Casualties,Fatalities ,Woman fatalities,Child fatalities,Injured ,Woman injured,Child injured, Confirmed Time,Time of Day,,,,
686,23/04/2015,Aden,Khor Maksar,"Al-Sawlaban, Al-Aressh",Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,2,Early-Morning,,,,
687,23/04/2015,Aden,Khor Maksar,-,Aden Airport,Infrastructure,Transport,1,2,0,0,0,0,0,0,0,2,Early-Morning,,,,
688,23/04/2015,Aden,Dar Sa'ad,Al-Ribat,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,2,Early-Morning,,,,
689,23/04/2015,Aden,Khor Maksar,Near the Commercial regestration buildng,Building under construction,Civilian,Residential Area,1,2,0,0,0,0,0,0,0,unkn,Early-Morning,,,,
690,23/04/2015,Aden,Khor Maksar,-,Aden Airport,Infrastructure,Transport,1,2,0,0,0,0,0,0,0,unkn,Midday,,,,
691,23/04/2015,Aden,Khor Maksar,-,Badr Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,20,Evening,,,,
692,23/04/2015,Aden,Khor Maksar,-,Aden Airport,Infrastructure,Transport,1,2,0,0,0,0,0,0,0,20,Evening,,,,
693,23/04/2015,Aden,Al-Mualla,Al-Ommal island,Venicia hotel,Economic_infrastructure,Private business,1,2,0,0,0,0,0,0,0,20,Evening,,,,
694,23/04/2015,Aden,,Green City,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,20,Evening,,,,
695,23/04/2015,Aden,Al-Mualla,Aden Port,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,20,Evening,,,,
696,23/04/2015,Aden,Khor Maksar,-,Aden hotel,Economic_infrastructure,Private business,1,2,0,0,0,0,0,0,0,20,Evening,,,,
697,23/04/2015,Aden,Crater,"Hadeed mountain, Al-Ma'asheeq",Pro-Houthi forces,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,20,Evening,,,,
698,23/04/2015,Dhalie,Al-Dhalie,The City,Al-Wabah school,Educational_facility,School,1,2,0,0,0,0,0,0,0,13,Midday,,,,
699,23/04/2015,Dhalie,Al-Dhalie,The City,Hayl school,Educational_facility,School,1,2,0,0,0,0,0,0,0,13,Midday,,,,
700,23/04/2015,Dhalie,Al-Dhalie,Al-Jalilah,Al-Nasr stadium,Infrastructure,Sport facility,1,2,0,0,0,0,0,0,0,13,Midday,,,,
701,23/04/2015,Dhalie,Al-Dhalie,The City,Welfare Fund,Infrastructure,Gov. compounds,1,2,10,5,0,0,5,0,0,13,Midday,,,,
702,23/04/2015,Dhalie,Al-Dhalie,The City,Al-Madhloum Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,13,Midday,,,,
703,23/04/2015,Dhalie,Qatabah,Murays,Al-Sabrain Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,13,Midday,,,,
704,23/04/2015,Hudaydah,Al-Durayhimi,Al-Jabbanah,Air Force Base (67th Aviation Brigade),Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,18,Evening,,,,
705,23/04/2015,Hudaydah,Al-Durayhimi,Al-Jabbanah,Al-Hudaydah Airport,Infrastructure,Transport,1,2,0,0,0,0,0,0,0,18,Evening,,,,
706,23/04/2015,Ibb,Al-Makhader,Al-Sohol,Pro-Houthi forces,Educational_facility,Institute,1,1,0,0,0,0,0,0,0,8,Morning,,,,
707,23/04/2015,Ibb,Yarim,The City,Community faculty,Educational_facility,Institute,1,1,0,0,0,0,0,0,0,unkn,Morning,,,,
708,23/04/2015,Ibb,Yarim,-,55th Artillery Brigade,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Morning,,,,
709,23/04/2015,Marib,Sirwah,-,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,1,Early-Morning,,,,
710,23/04/2015,Marib,Majzar,Al-Jafrah,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,1,Early-Morning,,,,
711,23/04/2015,Marib,Sirwah,Kawfal,312th Armoured Brigade,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Midday,,,,
712,23/04/2015,Marib,Harib,Najd Mrqad,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,unkn,Midday,,,,
713,23/04/2015,Marib,Harib,The City,Pro-Houthi forces,Military_Security_Target,Forces,1,1,0,0,0,0,0,0,0,unkn,Midday,,,,
714,23/04/2015,Saada,Al-Dhaher,"Al-Hassamah, Al-Mothalath",Residential Area,Civilian,Residential Area,1,1,0,0,0,0,0,0,0,unkn,Midday,,,,
715,23/04/2015,Taiz,Al-Mudhaffar,-,35th Armoured Brigade,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Morning,,,,
716,23/04/2015,Taiz,Al-Taiziyah,-,Tariq air base,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Morning,,,,
717,24/04/2015,Aden,Khor Maksar,-,Aden Airport,Infrastructure,Transport,1,2,0,0,0,0,0,0,0,2,Early-Morning,,,,
718,24/04/2015,Aden,Crater,Hadeed mountain,Pro-Houthi forces,Political_Tribal ,Forces,1,2,0,0,0,0,0,0,0,2,Early-Morning,,,,
719,24/04/2015,Aden,Khor Maksar,Al-Sawlaban,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,2,Early-Morning,,,,
720,24/04/2015,Aden,Al-Mualla,Al-Ommal island,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,2,Early-Morning,,,,
721,24/04/2015,Aden,Dar Sa'ad,-,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,2,Early-Morning,,,,
722,24/04/2015,Aden,Ash Sheikh Othman,Al-Mimdarah,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,2,Early-Morning,,,,
723,24/04/2015,Aden,Crater,Al-Ma'asheeq,Al-Ma'asheeq Palace,Military_Security_Target,Military Site,1,4,0,0,0,0,0,0,0,unkn,Midday,,,,
724,24/04/2015,Aden,Crater,Al-Aydaroos mountain,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,unkn,Midday,,,,
725,24/04/2015,Aden,Crater,Al-Ma'asheeq,House (reportedly belonging to Ali Al-Beedh),Political_Tribal,Figure,1,2,0,0,0,0,0,0,0,unkn,Midday,,,,
726,24/04/2015,Aden,Sayrah,Near Sayrah Fun City ,Tanks,Military_Security_Target,Moving Target (weapons/fighters),1,2,0,0,0,0,0,0,0,unkn,Midday,,,,
727,24/04/2015,Dhalie,Damt,-,Dar Al-Hasan,Cultural_heritage,Historical buildings/Towns,1,2,0,0,0,0,0,0,0,11,Midday,,,,
728,24/04/2015,Dhalie,Al-Dhalie,The City,Al-Madhloum Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,11,Midday,,,,
729,24/04/2015,Hudaydah,Zabid,Al-Ma'jar village,Farm,Economic_infrastructure,Farms,1,2,0,0,0,0,0,0,0,unkn,Morning,,,,
730,24/04/2015,Hudaydah,Zabid,Zabid-Al-Tuahayat road,Checkpoint,Military_Security_Target,Checkpoints,1,2,0,0,0,0,0,0,0,unkn,Morning,,,,
731,24/04/2015,Lahj,Al-Hawta,Near Bait Iyadh ,Al-Wadi'ei station,Economic_infrastructure,Oil & Gas,1,2,0,0,0,0,0,0,0,unkn,Midday,,,,
732,24/04/2015,Lahj,Al-Hawta,Near Bin Khaldon hospital,Health institute,Medical_Facility,Other-Medical,1,2,0,0,0,0,0,0,0,unkn,Midday,,,,
733,24/04/2015,Lahj,Al-Hawta,The City,Al-Zahra'a school,Educational_facility,School,1,2,0,0,0,0,0,0,0,unkn,Midday,,,,
734,24/04/2015,Marib,Sirwah,-,Pro-Houthi forces,Military_Security_Target,Military Site,1,5,0,0,0,0,0,0,0,unkn,Midday,,,,
735,24/04/2015,Taiz,Al-Mudhaffar,-,35th Armoured Brigade,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,11,Midday,,,,
736,24/04/2015,Taiz,Al-Mudhaffar,Al-Hasab,Air Defence Military Site,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Midday,,,,
737,24/04/2015,Taiz,Al-Mudhaffar,Al-Rokab village,Residential Area,Civilian,Residential Area,1,2,0,0,0,0,0,0,0,unkn,Midday,,,,
738,24/04/2015,Taiz,Al-Taiziyah,50 street,Noman Qaid Al-Soofi house,Civilian,Residential Area,1,1,9,6,0,0,3,0,0,unkn,Midday,,,,
739,25/04/2015,Sanaa,Bani Matar,Faj Attan,Missiles Brigade Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,2,Early-Morning,,,,
740,25/04/2015,Sanaa,Sanhan,Al-Sawad,Al-Sawad Military Camp,Military_Security_Target,Military Site,1,3,0,0,0,0,0,0,0,unkn,Early-Morning,,,,
741,25/04/2015,Sanaa,Arhab,Al-Sama'a,Al-Sama'a Military Camp,Military_Security_Target,Military Site,1,5,0,0,0,0,0,0,0,unkn,Midday,,,,
742,25/04/2015,Sanaa,Arhab,Al-Farijah,Al-Farijah Military Camp,Military_Security_Target,Military Site,1,5,0,0,0,0,0,0,0,unkn,Midday,,,,
743,25/04/2015,Sanaa,Khawlan,Al-Orqoub,Al-Orqoub Military Camp,Military_Security_Target,Military Site,1,12,0,0,0,0,0,0,0,16,Afternoon,,,,
744,25/04/2015,Ibb,Al-Radmah,The City,Financial office,Infrastructure,Gov. compounds,1,2,0,0,0,0,0,0,0,16,Afternoon,,,,
745,25/04/2015,Taiz,Al-Taiziyah,Al-Hawban,Pro-Houthi HQ,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,15,Afternoon,,,,
746,25/04/2015,Taiz,Al-Mukha,Al-Mukha junction ,35th Armoured Brigade (Khalid Bin Al-Waleed Military Camp),Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Unknown,,,,
747,26/04/2015,Capital,Al-Sab'ein,Al-Nahdain,Al-Nahdain Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,2,Early-Morning,,,,
748,26/04/2015,Capital,Al-Sab'ein,Al-Nahdain,Presidential Palace,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,2,Early-Morning,,,,
749,26/04/2015,Capital,Al-Sab'ein,Noqom Mountain,Al-Hafa Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,2,Early-Morning,,,,
750,26/04/2015,Capital,Al-Thawrah,Al-Nahdhah,Former 1st Armoured Division,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,10,Night,,,,
751,26/04/2015,Capital,Bani Al-Harith,Al-Rahabah,Al-Daylami Airbase,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,11,Night,,,,
752,26/04/2015,Capital,Azal,Noqom mountain,Weapons Storage,Military_Security_Target,Weapon Storage,1,2,0,0,0,0,0,0,0,11,Night,,,,
753,26/04/2015,Capital,Al-Thawrah,Al-Jiraf,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,11,Night,,,,
754,26/04/2015,Capital,Ma'ain,Al-Sunainah,Faris Mana'a house,Political_Tribal ,Figure,1,1,0,0,0,0,0,0,0,11,Night,,,,
755,26/04/2015,Sanaa,Bani Matar,Faj Attan,Missiles Brigade Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,2,Early-Morning,,,,
756,26/04/2015,Sanaa,Khawlan,Al-Orqoub,Al-Orqoub Military Camp,Military_Security_Target,Military Site,1,7,0,0,0,0,0,0,0,unkn,Afternoon,,,,
757,26/04/2015,Aden,Al-Mualla,-,Aden port,Infrastructure,Transport,1,2,0,0,0,0,0,0,0,6,Early-Morning,,,,
758,26/04/2015,Aden,Al-Buraiqah,Beer Ahamad,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,10,Midday,,,,
759,26/04/2015,Aden,Khor Maksar,-,Aden Airport,Infrastructure,Transport,1,2,0,0,0,0,0,0,0,unkn,Midday,,,,
760,26/04/2015,Aden,Ash Sheikh Othman,Outskirts of the district,Pro-Houthi forces,Military_Security_Target,Forces,1,5,0,0,0,0,0,0,0,unkn,Unknown,,,,
761,26/04/2015,Hajja,Harad,The City,Governmental Compound,Infrastructure,Gov. compounds,1,2,13,2,0,0,11,0,0,unkn,Unknown,,,,
762,26/04/2015,Ibb,Al-Makhader,Al-Dalil bridge,Abdulkarim house,Civilian,Residential Area,1,1,54,22,0,2,32,0,5,1,Early-Morning,,,,
763,26/04/2015,Lahj,Tuban,Al-Anad,Al-Anad Airbase,Military_Security_Target,Military Site,1,12,0,0,0,0,0,0,0,unkn,Evening,,,,
764,26/04/2015,Marib,Harib,-,Security HQ,Military_Security_Target,Military Site,1,11+,0,0,0,0,0,0,0,unkn,Midday,,,,
765,26/04/2015,Marib,Harib,-,Ahmad Al-Ameer house,Political_Tribal ,Figure,1,11+,0,0,0,0,0,0,0,unkn,Midday,,,,
766,26/04/2015,Marib,Sirwah,-,Pro-Houthi forces,Military_Security_Target,Forces,1,1,0,0,0,0,0,0,0,unkn,Midday,,,,
767,26/04/2015,Taiz,Salah,Al-Kmb,SSF camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,24,Night,,,,
768,26/04/2015,Taiz,Salah,Al-Kamb,Republican Palace,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,24,Night,,,,
769,26/04/2015,Taiz,Al-Taiziyah,Al-Janad,22nd Armoured Brigade,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Early-Morning,,,,
770,27/04/2015,Capital,Al-Thawrah,Al-Hasabah,Maintenance Military Unit,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,23,Night,,,,
771,27/04/2015,Capital,Al-Thawrah,Al-Nahdhah,Former 1st Armoured Division,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,23,Night,,,,
772,27/04/2015,Capital,Al-Thawrah,Lybian City,Residential Area,Civilian,Residential Area,1,2,0,0,0,0,0,0,0,23,Night,,,,
773,27/04/2015,Capital,Al-Sab'ein,Noqom Mountain,Al-Hafa Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,23,Night,,,,
774,27/04/2015,Capital,Al-Thawrah,Al-Hasabah,Ministry of Interior,Infrastructure,Gov. compounds,1,2,0,0,0,0,0,0,0,23,Night,,,,
775,27/04/2015,Capital,Al-Thawrah,Al-Hasabah,Rescue Police HQ,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,23,Night,,,,
776,27/04/2015,Capital,Al-Thawrah,Television neighbourhood,4th Armoured Brigade,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,23,Night,,,,
777,27/04/2015,Capital,Al-Thawrah,Sawfan neighbourhood,Abo Ali Al-Hakim house,Political_Tribal ,Figure,1,2,0,0,0,0,0,0,0,24,Night,,,,
778,27/04/2015,Capital,Al-Thawrah,Sawad Hanash neighbourhood,Light transportation Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,24,Night,,,,
779,27/04/2015,Sanaa,Bani Matar,Faj Attan,Missiles Brigade Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,14,Midday,,,,
780,27/04/2015,Sanaa,Sanhan,Al-Sawad ,Al-Sawad Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,14,Midday,,,,
781,27/04/2015,Sanaa,Bani Dhabyan,Jihanah,Vocational institute,Educational_facility,Institute,1,2,0,0,0,0,0,0,0,18,Evening,,,,
782,27/04/2015,Aden,Crater,Al-Qatie,Financial office,Infrastructure,Gov. compounds,1,2,10,5,0,0,5,0,0,9,Morning,,,,
783,27/04/2015,Aden,Khor Maksar,Al-Areesh,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,24,Night,,,,
784,27/04/2015,Aden,Khor Maksar,Al-Orodh square,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,24,Night,,,,
785,27/04/2015,Aden,Crater,Hadeed mountain,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,24,Night,,,,
786,27/04/2015,Bayda,Mukayras,Aqabat Thurat,Pro-Houthi forces,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Midday,,,,
787,27/04/2015,Dhalie,Al-Dhalie,The City,Al-Jarba'a Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Early-Morning,,,,
788,27/04/2015,Dhalie,Al-Dhalie,The City,Aboud Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Early-Morning,,,,
789,27/04/2015,Dhalie,Al-Dhalie,The City,Al-Madhloum Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Early-Morning,,,,
790,27/04/2015,Dhalie,Al-Dhalie,The City,Educational compound,Infrastructure,Gov. compounds,1,2,0,0,0,0,0,0,0,unkn,Early-Morning,,,,
791,27/04/2015,Dhalie,Qatabah,Murays,Al-Sadrayn Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Early-Morning,,,,
792,27/04/2015,Dhalie,Qatabah,The City,Qatabah Sport centre,Infrastructure,Sport facility,1,2,0,0,0,0,0,0,0,unkn,Early-Morning,,,,
793,27/04/2015,Hudaydah,Bajil,The City,10th Storm Brigade,Military_Security_Target,Military Site,1,6,0,0,0,0,0,0,0,1,Early-Morning,,,,
794,27/04/2015,Hudaydah,Bajil,The City,Bait Al-Shabab building,Unknown,Unknown,1,6,0,0,0,0,0,0,0,1,Early-Morning,,,,
795,27/04/2015,Hudaydah,Al-Zaydiyah,-,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,1,Early-Morning,,,,
796,27/04/2015,Hudaydah,Al-Salif,-,Air Defence Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Unknown,,,,
797,27/04/2015,Lahj,Tuban,Sabir,House (reportedly belonging to local council scretary general Ali Haydarah),Political_Tribal ,Figure,1,2,0,0,0,0,0,0,0,unkn,Afternoon,,,,
798,27/04/2015,Saada,Al-Safra'a,-,6 Waepons trucks,Military_Security_Target,Moving Target (weapons/fighters),1,2,0,0,0,0,0,0,0,unkn,Morning,,,,
799,27/04/2015,Shabwa,Usaylan,Hayd Bin Aqeel,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,unkn,Early-Morning,,,,
800,27/04/2015,Taiz,,,Arwa school,Educational_facility,School,1,2,0,0,0,0,0,0,0,unkn,Early-Morning,,,,
801,27/04/2015,Taiz,Al-Qaherah,Al-Okhwah,GPC HQ,Political_Tribal ,HQ,1,2,0,0,0,0,0,0,0,unkn,Early-Morning,,,,
802,27/04/2015,Taiz,Al-Mudhaffar,-,35th Armoured Brigade,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Afternoon,,,,
803,27/04/2015,Taiz,Salah,Al-Kamb,SSF camp,Military_Security_Target,Military Site,1,6,0,0,0,0,0,0,0,17,Afternoon,,,,
804,27/04/2015,Taiz,Salah,Al-Kamb,Republican Palace,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,17,Afternoon,,,,
805,28/04/2015,Capital,Bani Al-Harith,Al-Rahabah,Sana'a International Airport,Infrastructure,Transport,1,7,0,0,0,0,0,0,0,16,Afternoon,,,,
806,28/04/2015,Capital,Bani Al-Harith,Al-Rahabah,Al-Daylami Airbase,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Afternoon,,,,
807,28/04/2015,Sanaa,Sanhan,Al-Sawad,Al-Sawad Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,16,Afternoon,,,,
808,28/04/2015,Aden,Dar Sa'ad,Near the local council,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,23,Night,,,,
809,28/04/2015,Hudaydah,Bajil,-,10th Storm Brigade,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Morning,,,,
810,28/04/2015,Taiz,Salah,Al-Kamb,SSF camp,Military_Security_Target,Military Site,1,4,0,0,0,0,0,0,0,unkn,Early-Morning,,,,
811,28/04/2015,Taiz,Al-Mudhaffar,Al-Moror,GPC branch,Political_Tribal ,HQ,1,4,0,0,0,0,0,0,0,unkn,Early-Morning,,,,
812,29/04/2015,Sanaa,Bani Matar,Faj Attan,Bin Sina'a school,Educational_facility,School,1,2,0,0,0,0,0,0,0,20,Evening,,,,
813,29/04/2015,Sanaa,Bani Matar,Faj Attan,Missiles Brigade Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,20,Evening,,,,
814,29/04/2015,Aden,Khor Maksar,-,Badr Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,11,Midday,,,,
815,29/04/2015,Aden,Khor Maksar,-,Al-Arab mall compound,Military_Security_Target,Military Site,1,1,0,0,0,0,0,0,0,11,Midday,,,,
816,29/04/2015,Hajja,Harad,The City,Governmental Compound,Infrastructure,Gov. compounds,1,2,0,0,0,0,0,0,0,unkn,Morning,,,,
817,29/04/2015,Hajja,Harad,The City,Roads Authority,Infrastructure,Gov. compounds,1,2,0,0,0,0,0,0,0,unkn,Morning,,,,
818,29/04/2015,Ibb,Al-Makhader,Samarah muntain,Crossing bridge,Infrastructure,Transport,1,1,0,0,0,0,0,0,0,unkn,Morning,,,,
819,29/04/2015,Marib,Sirwah,-,Pro-Houthi forces,Military_Security_Target,Forces,1,5,0,0,0,0,0,0,0,unkn,Midday,,,,
820,29/04/2015,Saada,Al-Dhaher,"Al-Kamb, Al-Minzalah",Unknown,Unknown,Unknown,1,4,0,0,0,0,0,0,0,15,Afternoon,,,,
821,30/04/2015,Capital,Bani Al-Harith,Al-Rahabah,Al-Daylami Airbase,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,21,Evening,,,,
822,30/04/2015,Capital,Bani Al-Harith,Al-Rahabah,Sana'a International Airport,Infrastructure,Transport,1,2,0,0,0,0,0,0,0,21,Evening,,,,
823,30/04/2015,Capital,Al-Sab'ein,Al-Nahdain,Al-Nahdain Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,21,Evening,,,,
824,30/04/2015,Capital,Azal,Noqom mountain,Weapons Storage,Military_Security_Target,Weapon Storage,1,2,0,0,0,0,0,0,0,21,Evening,,,,
825,30/04/2015,Sanaa,Bani Matar,Faj Attan,Missiles Brigade Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,21,Evening,,,,
826,30/04/2015,Aden,Khor Maksar,-,Aden Airport,Infrastructure,Transport,1,2,0,0,0,0,0,0,0,1,Early-Morning,,,,
827,30/04/2015,Aden,Khor Maksar,-,Security HQ,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,1,Early-Morning,,,,
828,30/04/2015,Aden,Khor Maksar,-,Aden hotel,Economic_infrastructure,Private business,1,2,0,0,0,0,0,0,0,1,Early-Morning,,,,
829,30/04/2015,Aden,Al-Mualla,Near Al-Saeedah grain mills,Pro-Houthi forces,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Unknown,,,,
830,30/04/2015,Hudaydah,Al-Hudaydah City,-,Military Site of the 10th Storm Brigade,Military_Security_Target,Military Site,1,6+,0,0,0,0,0,0,0,unkn,Morning,,,,
831,30/04/2015,Hudaydah,Al-Salif,Near Al-Salif port,Air Defence Military Camp,Military_Security_Target,Forces,1,10,0,0,0,0,0,0,0,14,Midday,,,,
832,30/04/2015,Marib,Marib,Safir,Air Defence Military Battalion,Military_Security_Target,Military Site,1,5,0,0,0,0,0,0,0,unkn,Morning,,,,
833,30/04/2015,Marib,Sirwah,-,Pro-Houthi forces,Military_Security_Target,Forces,1,6,0,0,0,0,0,0,0,unkn,Unknown,,,,
834,30/04/2015,Saada,Sihar,"Al-Humaidan, Al Al-Saifi",Residential Area,Civilian,Residential Area,1,6,0,0,0,0,0,0,0,1,Early-Morning,,,,
835,30/04/2015,Saada,Sa'ada,The City,Rahban hotel,Economic_infrastructure,Private business,1,2,0,0,0,0,0,0,0,unkn,Unknown,,,,
836,30/04/2015,Saada,Sa'ada,The City,Al-Masirah channel office,Media,TV station,1,2,0,0,0,0,0,0,0,unkn,Unknown,,,,
837,30/04/2015,Saada,Majz,Dhahyan,Unknown,Unknown,Unknown,1,2,0,0,0,0,0,0,0,unkn,Unknown,,,,
838,30/04/2015,Taiz,Salah,Al-Kamb,Republican Palace,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,11,Midday,,,,
839,30/04/2015,Taiz,Salah,Al-Kamb,SSF camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,11,Midday,,,,
840,30/04/2015,Taiz,Salah,Al-Kamb,SSF camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,18,Evening,,,,
841,30/04/2015,Taiz,Salah,Al-Kamb,22nd Presidential Guards Brigade,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,18,Evening,,,,
842,30/04/2015,Taiz,Mawiyah,Awman mountain,Pro-Houthi forces,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Evening,,,,
843,30/04/2015,Aden,Dar Sa'ad,,Civilian houses,Civilian,Residential Area,1,2,7,1,1,0,6,2,1,unkn,Unknown,,,,
844,01/05/2015,Capital,Shu'oub,Aya Junction,Al-Khorafi Military Camp,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Early-Morning,,,,
845,01/05/2015,Capital,Shu'oub,Sa'awan ( Al-Marawin neighborhood ),Residential Area,Civilian,Residential Area,1,1,56,17,8,5,39,14,9,1,Early-Morning,,,,
846,01/05/2015,Capital,Al-Thawrah,Al-Hasabah,Ministry of Interior,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Early-Morning,,,,
847,01/05/2015,Capital,Al-Thawrah,Al-Hasabah,Rescue police HQ,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Early-Morning,,,,
848,01/05/2015,Capital,Bani Al-Harith,Al-Rahabah,Sana'a International Airport,Infrastructure,Transport,1,2,0,0,0,0,0,0,0,1,Early-Morning,,,,
849,01/05/2015,Capital,Bani Al-Harith,Al-Rahabah,Al-Daylami Airbase,Military_Security_Target,Military Site,1,2,0,0,0,0,0,0,0,unkn,Early-Morning,,,,
850,01/05/2015,Sanaa,Bani Matar,Ayban mountain ,Radars system,Media,Radio station,1,1,0,0,0,0,0,0,0,23,Night,,,,
851,01/05/2015,Sanaa,Bani Matar,Faj Attan ,Missiles Brigade Camp,Military_Security_Target,Military Site,1,1+,0,0,0,0,0,0,0,23,Night,,,,
852,01/05/2015,Aden,Dar Sa'ad,-,Pro-Houthi forces ,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,unkn,Night,,,,
853,01/05/2015,Aden,Dar Sa'ad,Aden-Taiz road,three hotels,Economic_infrastructure,Private business,1,3,0,0,0,0,0,0,0,19,Evening,,,,
854,01/05/2015,Aden,Dar Sa'ad,Ja'olah ( Al-Wahat- Sabr road ),three vehicles,Military_Security_Target,Moving Target (weapons/fighters),1,2,0,0,0,0,0,0,0,unkn,Night,,,,
855,01/05/2015,Aden,Crater,Al-Ma'asheeq area ,Pro-Houthi forces,Military_Security_Target,Forces,1,2,0,0,0,0,0,0,0,20,Evening,,,,
